페이지,게시글번호,말머리,제목,내용,글쓴이,추천수,조회수,날짜,링크
17,5555,[일반],본인 평고문학쓰다가 선생님께 전화왔다,"평고에서 워낙 디시인사이드를 하는 걸로 동기들 사이에서 유명해졌지만, 선생님이 직접 전화하실 줄은 몰랐다. 지난 3월쯤, 나는 평고문학 이라는 제목으로 해병문학을 패러디하여 재미있는 글을 평마갤에 싸질러 버렸다. 아무래도 해병문학은 학생들이 접할만한 재미있는 유형의 글이었고, 그날따라 과제가 잘 안되던 나는 그런 생각을 해버린 것이다. 글을 싸지르고 한 1일 뒤, 그 글은 개념글에 갔으며, 주변 친구에게서도 연락이 오기 시작했다. ""너 이거 걸리면 무조건 경찰에 신고먹는다 ㅋㅋ"" ""에이 그래도 쌤들이 평마갤을 보겠냐 ㅋㅋㅋ"" 이때는 정말로 전화가 올 줄은 꿈에도 몰랐다... 한 일주일 뒤, 나는 한 통의 전화를 받았다. ""허셜(본명) 학생? 혹시 디시인사이드에 그 평고문학? 글 쓴거 혹시 너니?"" 목소리가 구별하긴 어려웠으나 남자라는 것만 어렴풋이 알 수 있었다. ""아닌데요"" 나는 한 치의 망설임도 없이 거짓말을 했다. ""이런 거 쓸만한 학생이 허셜 학생 밖에 없다고 들었는데, 너 맞잖아. 그치?"" ""제가 왜 그런 글을 쓰겠어요... 저 아니라니까요"" ""그런데, 누구시죠?"" 나는 일단 당황해서 전화기 너머의 사람이 누군지 물어보았다. ""이번에 전근 온 ~부장인데, 신고가 들어와서 말이야"" ""아무래도 이건 만나서 얘기해야겠다. 너 졸업생 맞아? 이런 글로 평고 명예가 떨어지면 어떡할거야?"" ""(ㅈ됐음을 감지하며) 죄송합니다..."" ""너 금요일에 평택으로 와. 선생님들하고 면담 좀 하자."" 그렇게 난 ㅈ됐다를 연발하면서 금요일날 평택역에 도착했다. ""그... 선생님저 평택입니다 어디계십니까?"" ""평택터미널쪽에 빨간 버스쪽으로 와"" 그렇게 난 아무 의심 없이 빨간 버스의 앞으로 천천히 걸어갔다... 잠시 후, 누군가 빨간 버스에서 내렸다. 한 명은 건장한 한국인이었고, 한 명은 그보다 더 건장한 흑인이었다. ""네가 허셜(가명) 이지? 일단 이 버스에 타. 그러면 알게 될 거야..."" ""뭘 알게 되ㄴ"" 갑자기 난 두 명의 건장한 사람들에게 집어던져져 빨간 버스 안으로 넘어졌다. 그 순간 나는 기절했고, 얼마가 지났을까. 나는어렴풋이 노래가 들리는 것만 인지했다. ""팔~각모 팔각모! 팔각모 사나이!!!!"" 아니, 이 음성은? 해병의 영혼의 노래, 팔각모 사나이가 아닌가! 정신을 차리고보니, 내 앞에 빨간색 반바지와 빨간 각모자를 쓴 근육질의 남자가 보였다. ""아쎄이... 평마갤에서 그 글을 읽었다... 아주 기합이 아닐 수가 없더군!"" ""예?"" ""좋다 기합이다! 지금부터 아쎄이를 해병대 미디어홍보병으로 임명한다! 반항하면 해병수육이 될 수도 있으니 희망을 버려라 아쎄이!"" 그러더니 이름 모를 그 해병님은 자신의 얼굴을 들어 일개 아쎄이인 나에게 용안을 인식하게 해주셨다... ""기합 중의 기합 황근출 병장님...? 설마...!"" 그렇다! 나는 해병대에 자원입대당한 것이다! ""이제부터 아쎄이의 이름은 [손 으로쓰는글은뭐든지잘써] 해병이다! 대답은 악으로 한다 실시!!!"" ""악!!!!"" 그렇게 나는 해병대 미디어홍보병으로서 무모칠, 톤톤정 해병님의 든든한 지원을 받으며 생활하고 있다. ... 아쎄이. 이 글을 읽으니 자네도 해병이 되고 싶지 않은가? 사실 우리는 미리 출발했다. 이 글을 읽은 순간부터 희망을 버려라 아쎄이 ! 곧 무모칠 해병님과 톤톤정 해병님이 갈 테니 현관문을 활짝 열고 기다리도록! 아아... 위대한 해병의 자원입대 문화란! 라이라이 차차차 헤이빠빠리빠 헤이빠빠리빠! 이 글은 실제와는 무방하며, 저는 잘 지내고 있습니다. 본 내용은 그저 재미만을 추구하는 글이며, 평고에 먹칠할 생각은 조금 있을 수도 있습니다. - dc official App",허셜 2022.04.04 21:43:53 스크랩 조회 1507 추천 17 댓글 13,17,1507,2022.04.04 21:43:53,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5555&page=17
17,5554,[일반],뭐냐,이젠  하다하다 담배갑을  숨겨놓기까지 하냐,Recovery_2010 2022.04.04 18:47:16 스크랩 조회 314 추천 0 댓글 2,0,314,2022.04.04 18:47:16,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5554&page=17
17,5552,[일반],여기 효명 다니는 애들 봐라,우리도 갤 있다고 갤질하라고 ㅋㅋ 효명학교 갤러리 오라고 - dc official App,ㅇㅇ (211.36) 2022.04.04 09:58:27 스크랩 조회 420 추천 1 댓글 1,1,420,2022.04.04 09:58:27,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5552&page=17
17,5551,[일반],우흥,흥우,ㅇㅇ (163.152) 2022.04.03 13:58:41 스크랩 조회 192 추천 1 댓글 0,1,192,2022.04.03 13:58:41,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5551&page=17
17,5547,[일반],제발 옆반이랑 반 바꾸는것만 하지 마라,선생님들은 벌써 몇년째 겪고 있으실거다 ㅋㅋㅋㅋ,ㅇㅇ (39.117) 2022.04.01 00:54:50 스크랩 조회 554 추천 3 댓글 1,3,554,2022.04.01 00:54:50,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5547&page=17
17,5546,[일반],울반 전학생 옴,진짜 인간이냐고 할정도록 못생긴 여고생이 온다고 함,ㅇㅇ (223.38) 2022.03.31 23:51:51 스크랩 조회 461 추천 0 댓글 2,0,461,2022.03.31 23:51:51,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5546&page=17
17,5545,[질문],숭실대 있냐??,학교 온지 한달이 다됐는데 친구없어서 맨날 혼자 맥도날드간다 혹시 숭실대 있으면 친구좀 해줘라,ㅇㅇ (49.142) 2022.03.31 23:03:47 스크랩 조회 441 추천 1 댓글 4,1,441,2022.03.31 23:03:47,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5545&page=17
17,5544,[일반],요즘 동아리 홍보 안하냐,학교 홈페이지 동아리홍보 게시판 가봤는데 왜 세팀밖에 안해놨대,ㅇㅇ (220.78) 2022.03.31 14:04:05 스크랩 조회 334 추천 0 댓글 2,0,334,2022.03.31 14:04:05,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5544&page=17
17,5543,[일반],친구가 나보고 한소희 닮았다는데 뭔 뜻임?,나 남자임,ㅇㅇ (175.120) 2022.03.31 00:46:50 스크랩 조회 404 추천 0 댓글 4,0,404,2022.03.31 00:46:50,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5543&page=17
17,5542,[일반],220330 공지,저는 유동닉을 사용하지 않습니다,502 2022.03.30 07:48:22 스크랩 조회 245 추천 0 댓글 2,0,245,2022.03.30 07:48:22,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5542&page=17
17,5541,[질문],왜 내글지움?,난 그냥 한남유충 ㅎㅇ라했을 뿐인데 ㅋㅋ,ㅇㅇ (39.7) 2022.03.29 17:56:49 스크랩 조회 355 추천 0 댓글 4,0,355,2022.03.29 17:56:49,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5541&page=17
17,5539,[일반],나사동,아직 있나,ㄹㄹ (223.62) 2022.03.28 22:48:01 스크랩 조회 264 추천 0 댓글 1,0,264,2022.03.28 22:48:01,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5539&page=17
17,5538,[일반],올해는 고3만 피해보는거 같음,"교실 4층으로 옮긴것도 그렇고 기숙사에서도 작년에 비하면 대우가 ㅈ같아짐 작년엔 2층 온라인실 출입조차 못했는데 올해는 무슨 1/2/3학년 자리 각각 배치해서 인강도 자리싸움해가며 들어야함 다음 고3들은 그나마 괜찮아지겠지만 지금까지 고3들한테 ""양보""하면서 학교생활했는데 이제는 고3이니까 ""양보""하라네 그냥 04만 피해보는구나.... 이게 내리갈굼도 아니고 고3대우는 물려줘야되는거 아닌가? 걍 찡찡대는거니까 신경쓰지 말기를",ㅇㅇ (61.77) 2022.03.28 22:47:56 스크랩 조회 988 추천 5 댓글 13,5,988,2022.03.28 22:47:56,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5538&page=17
17,5537,[일반],내 여친임,아 ㅋㅋ,502 (59.13) 2022.03.28 15:11:04 스크랩 조회 354 추천 1 댓글 2,1,354,2022.03.28 15:11:04,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5537&page=17
17,5536,[일반],학교 컴실에서 이 글 읽는 게이들 개추,일단 나부터,ㅇㅇ (59.13) 2022.03.28 15:06:17 스크랩 조회 315 추천 3 댓글 3,3,315,2022.03.28 15:06:17,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5536&page=17
17,5534,[일반],님들 시험 잘봤음??,난 오랜만에 수학풀어보니까 56점 나오더라,천원주면키스해주는놈 2022.03.27 04:29:45 스크랩 조회 365 추천 0 댓글 3,0,365,2022.03.27 04:29:45,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5534&page=17
17,5533,[일반],220325 test1,입갤,502 (59.13) 2022.03.25 14:05:24 스크랩 조회 238 추천 0 댓글 0,0,238,2022.03.25 14:05:24,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5533&page=17
17,5532,[일반],3학년들,다들 기숙사에서 모고 등급컷만 존나 보던데 잘 보심 ? - dc official App,ㅇㅇ (211.36) 2022.03.25 12:00:54 스크랩 조회 405 추천 0 댓글 2,0,405,2022.03.25 12:00:54,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5532&page=17
17,5530,[일반],담배좀 그만 펴라,ㄹㅇ - dc official App,ㅇㅇ (112.157) 2022.03.24 23:01:13 스크랩 조회 831 추천 8 댓글 1,8,831,2022.03.24 23:01:13,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5530&page=17
17,5529,[일반],물리 평균 19점,이거 뭐노 ㅋㅋㅋ - dc official App,ㅇㅇ (223.38) 2022.03.24 22:19:04 스크랩 조회 379 추천 2 댓글 0,2,379,2022.03.24 22:19:04,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5529&page=17
17,5528,[일반],본인이 4모를 준비하는 고독한 치타라면 개추,니들이 3모를 달릴동안 내가 앉아있었던건 다 추진력을 위해서였다고 아 ㅋㅋ,ㅇㅇ (39.117) 2022.03.23 23:35:18 스크랩 조회 410 추천 12 댓글 3,12,410,2022.03.23 23:35:18,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5528&page=17
17,5524,[일반],안성 대림동산에서 두원공고랑 동일공고중에 어디가 더 통학하기 편하냐?,대림동산에 사는 중3인데 특성화고가서 기술배워가지고 일찍 취업할 생각임 기계공고는 전원 기숙사 생활한다길래 안가려고,ㅇㅇ (124.199) 2022.03.22 23:42:55 스크랩 조회 447 추천 0 댓글 1,0,447,2022.03.22 23:42:55,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5524&page=17
17,5522,[일반],여기 동아리 DTA아직도 있냐,ㅋㅋㅋㅋㅋ - dc official App,ㅇㅇ (223.38) 2022.03.22 19:55:17 스크랩 조회 313 추천 0 댓글 2,0,313,2022.03.22 19:55:17,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5522&page=17
17,5521,[일반],3학년 선배님들,3학년 되면 쌤들이 자습시간 많이 주시나요?,ㅇㅇ (112.157) 2022.03.21 22:39:55 스크랩 조회 441 추천 0 댓글 3,0,441,2022.03.21 22:39:55,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5521&page=17
17,5520,[일반],백설기 나만 괜찮냐,근데 옥수수 넣은건 선넘음 ㅅㅂ,ㅇㅇ (39.117) 2022.03.21 21:40:49 스크랩 조회 306 추천 0 댓글 3,0,306,2022.03.21 21:40:49,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5520&page=17
17,5519,[일반],[평고문학] 아아... 오도짜세 68기들의 찬란한 급식시간!!!!,"(주의)이 모든 것은 픽션이며, 평고에서는 전우애 행위가 일절 일어나지 않을 것이라고 믿습니다 ----------------------------------------------------------------------------------------------------------------------- 아아... 이 글을 읽고있는 68기 이하 기열찐빠 아쎄이들은 혹시 급식시간에 대한 좋은 기억이 있는가...? 때는 2019년... 아직 젖비린내도 탈출하지 못한 1학년 아쎄이였던 나는 급식 시간만을 손꼽아 기다리는 기열찐빠가 되어있었다... 아아... 어느 무더운 여름날... 그날은 작년의 기열찐빠후달쓰 급식과는 차원이 다른 오도기합급식이 나오던 휘황찬란한 날이었다... ""아쎄이... 오늘의 급식은 뭐지...?"" 3학년 정 시준비는뭐든지잘해 선배님은 우리반에 느닷없이 들어와 포신을 세우시며 말씀하셨다... ""악! 오늘의 급식은 버섯탕수육입니다!"" 이런... 같은 반의 기열찐빠후달쓰게이자식이 감히 선배님에게 직접 말하게 되어있나...? ""새끼... 기열!"" 정 시준비는뭐든지잘해 선배님은 크고 우람한 포신을 재정비한 뒤, 일순간에 기열찐빠의 뒤로 순간이동을 하는 것이었다! ""따흐흑!"" 오호 통재라! 기열찐빠는 결국 선배의 포신 케이스가 되어버렸다... '이대로 가다간 우리 반 모두가 기열 찐빠가 된다...' 라고 생각하던 그때...! ""악! 오늘의 급식은 버섯탕수육이라고 간언드려도 되는지에 관해 질문해도 되는지를 감히 물어봐도 되는지 여쭈어보고싶습니다!"" 오호라... 갑자기 반에서 일언을 하지 아니하던 평고식 각개빤쓰(생활복) 아쎄이가 기세좋게 질문하는 것이 아닌가? ""음... 1학년에 이런 인재가 있었나... 새끼 기합이다! 오늘 야자시간에 3학년 교실로 오도록! 10시까지 전우애를 나누도록 하자꾸나!"" ""따흐흑... 감사합니다..."" 교실은 순식간에 안도의 한숨으로 가득차 모든 것이 순조로울것만 같았다... ""잠깐... 버섯탕수육이라고 하였나...?"" ""아쎄이...우리 고3기합 오도짜세 평고인이 버섯탕수육을 먹어야겠나?"" 정 시준비는뭐든지잘해 선배님은 한달음에 급식실로 달려가 버섯 탕수육위에 마치 박격포처럼 짙은 백탁액 소스를 뿌리는것이 아니겠는가! ""아쎄이... 버섯은 머리에 좋다! 그러므로 아쎄이들이 전부 취식하도록!"" 아아... 아무리 하늘같은 선배의 은혜라고는 하지만 버섯 탕수육은 선을 넘지 않았는가...? ""네가 선택한 평택고의 급식이다. 악으로 깡으로 먹어라."" ""악! 알겠습니다!"" 그렇게 68기 동기생들은 진득한 소스의 버섯 탕수육을 먹으며 평고정신을 머리에 새겼다고 하더라! 라이라이 아침노을 차차차!!! ------------------------------------------------------------------------------------------------ 쓰다가 뇌절치긴 했는데 대학교 과제하다 멘탈나가서 그런거니까 이해 부탁... 평고 그립다",허셜 2022.03.21 17:37:03 스크랩 조회 818 추천 16 댓글 6,16,818,2022.03.21 17:37:03,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5519&page=17
17,5518,[일반],오늘 급식 이게 맞음??,상태 너무 심각한데 이건 하다못해 다 빼고 햄버거나 토스트만 넣어줘도 이거 보단 나았을 듯,올매 2022.03.21 16:40:47 스크랩 조회 354 추천 0 댓글 0,0,354,2022.03.21 16:40:47,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5518&page=17
17,5515,[일반],여친 생일인데 축하좀,오늘은 로젤리아의 기타리스트 히카와 사요의 생일입니다,dasiima 2022.03.20 00:00:38 스크랩 조회 575 추천 15 댓글 10,15,575,2022.03.20 00:00:38,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5515&page=17
17,5512,[일반],간편식 정리 드갑니다,,dasiima 2022.03.18 00:14:49 스크랩 조회 553 추천 9 댓글 2,9,553,2022.03.18 00:14:49,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5512&page=17
17,5511,[일반],이 새끼 ㅈ같으면 개추,백 설 기,ㅇㅇ (182.210) 2022.03.17 22:46:57 스크랩 조회 735 추천 17 댓글 3,17,735,2022.03.17 22:46:57,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5511&page=17
17,5510,[일반],220316,,502 2022.03.16 18:18:41 스크랩 조회 231 추천 1 댓글 2,1,231,2022.03.16 18:18:41,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5510&page=17
17,5508,[일반],220314,ㅋㅋㅋ,ㅇㅇ (183.100) 2022.03.14 23:17:27 스크랩 조회 190 추천 2 댓글 0,2,190,2022.03.14 23:17:27,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5508&page=17
17,5506,[일반],220314 애니추천,4월은 너의 거짓말 #4구라 #카오리 그날 본 꽃의 이름을 우리는 아직 모른다 #아노하나 #멘마 틀딱감성 ㅈㅅ,천원주면키스해주는놈 2022.03.14 22:55:57 스크랩 조회 259 추천 0 댓글 3,0,259,2022.03.14 22:55:57,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5506&page=17
17,5503,[일반],210313 애니메 추천,세인트 세이야,502 2022.03.13 21:18:20 스크랩 조회 148 추천 0 댓글 1,0,148,2022.03.13 21:18:20,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5503&page=17
17,5502,[일반],애들아 나 1학년인데,방금 코로나 검사 해봤는데 희미하게 두줄 보이더라 내일 등교하고 싶은데 어떻게 해야함?,ㅇㅇ (223.131) 2022.03.13 20:32:45 스크랩 조회 550 추천 0 댓글 2,0,550,2022.03.13 20:32:45,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5502&page=17
17,5500,[일반],220312 news,,502 2022.03.12 17:21:51 스크랩 조회 216 추천 0 댓글 1,0,216,2022.03.12 17:21:51,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5500&page=17
18,5499,[일반],220312 애니메 추천,아라카와 언더 더 브릿지,502 2022.03.12 17:21:00 스크랩 조회 140 추천 0 댓글 2,0,140,2022.03.12 17:21:00,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5499&page=18
18,5495,[일반],양진중 다니는 07인데 평고갈까 안성고갈까 고민임,내신 커트라인은 비슷한거 같고 평고가 거리는 가까운데 평고는 타지 학교고 안성고는 같은 지역이라 관내 학교 다니는게 더 나을듯 싶고 참고로 기숙사는 절대 안들어감,ㅇㅇ (106.102) 2022.03.10 22:45:58 스크랩 조회 782 추천 0 댓글 6,0,782,2022.03.10 22:45:58,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5495&page=18
18,5494,[일반],평택고 일동은 20대 대통령 윤석열님의 당선을 축하합니다,The President 윤석열,ㅇㅇ (49.163) 2022.03.10 07:01:00 스크랩 조회 683 추천 30 댓글 2,30,683,2022.03.10 07:01:00,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5494&page=18
18,5493,[일반],온라인 안하냐?,하고싶어잉,ㅇㅇ (112.157) 2022.03.09 23:36:59 스크랩 조회 300 추천 1 댓글 1,1,300,2022.03.09 23:36:59,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5493&page=18
18,5490,[일반],성대정시재수생인데,올해입결레전드네 교차지원빨인가,skyblue73 (222.99) 2022.03.07 23:28:50 스크랩 조회 451 추천 1 댓글 2,1,451,2022.03.07 23:28:50,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5490&page=18
18,5489,[일반],"""윤프"" 평택 입갤",,솩솩 2022.03.07 20:48:24 스크랩 조회 614 추천 12 댓글 2,12,614,2022.03.07 20:48:24,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5489&page=18
18,5487,[일반],입갤,떨어진다,ㅇㅇ (223.62) 2022.03.07 18:49:32 스크랩 조회 178 추천 0 댓글 0,0,178,2022.03.07 18:49:32,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5487&page=18
18,5485,[일반],"1학년들 ""이 새끼"" 좀 버려라..",형도 풀어봤지만... 부교재 n회독이 답이다 - dc official App,ㅇㅇ (112.157) 2022.03.07 00:36:18 스크랩 조회 804 추천 5 댓글 4,5,804,2022.03.07 00:36:18,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5485&page=18
18,5481,[일반],원곡면에 사는 학생있음?,원곡면에는 중학교랑 고등학교 언제 생기려나...,ㅇㅇ (124.199) 2022.03.06 03:27:30 스크랩 조회 220 추천 0 댓글 0,0,220,2022.03.06 03:27:30,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5481&page=18
18,5479,[일반],평고 신병입니당,파딱 내놩 - dc official App,롱보이A. 2022.03.05 17:26:17 스크랩 조회 374 추천 1 댓글 3,1,374,2022.03.05 17:26:17,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5479&page=18
18,5477,[일반],220305 애니메 추천,어나더,502 2022.03.05 17:21:52 스크랩 조회 107 추천 0 댓글 0,0,107,2022.03.05 17:21:52,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5477&page=18
18,5476,[일반],220305,,502 2022.03.05 17:16:37 스크랩 조회 129 추천 0 댓글 2,0,129,2022.03.05 17:16:37,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5476&page=18
18,5472,[일반],같이먹을 친구없는데 지정석 생겨서 기분좋은 평붕이는 개추,일단 나부터 ㅋㅋ,이재명 (119.71) 2022.03.04 00:41:48 스크랩 조회 757 추천 21 댓글 6,21,757,2022.03.04 00:41:48,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5472&page=18
18,5471,[일반],과탐 문제집 뭐가 좋음?,ㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇ,ㅇㅇ (112.157) 2022.03.03 22:45:06 스크랩 조회 278 추천 1 댓글 1,1,278,2022.03.03 22:45:06,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5471&page=18
18,5470,[일반],나 파딱 언제쯤 압수당함.,ㅠ,천원주면키스해주는놈 2022.03.03 16:39:05 스크랩 조회 287 추천 0 댓글 3,0,287,2022.03.03 16:39:05,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5470&page=18
